timestamp,client_id,op_type,count,max,min,avg,50p,90p,99p,99.9p
1731296279822,1,INSERT,502,104.19,51.90,62.37,62.27,70.40,80.45,101.12
1731296279822,2,INSERT,252,110.21,53.89,66.64,66.11,76.80,90.43,110.21
1731296279822,3,INSERT,5,116.80,88.19,98.44,95.74,116.80,116.80,116.80
1731296280325,0,INSERT,1125,1122.30,51.49,64.12,60.61,73.28,92.80,357.12
1731296280325,1,INSERT,501,110.66,52.54,63.28,62.30,71.36,80.19,100.86
1731296280325,2,INSERT,251,110.40,53.98,64.14,63.23,71.55,80.96,110.40
1731296280325,3,INSERT,5,131.33,88.51,110.76,111.42,131.33,131.33,131.33
1731296280828,0,INSERT,1228,188.29,50.98,59.71,57.92,66.30,89.41,137.09
1731296280828,1,INSERT,503,109.63,53.25,62.58,62.24,67.90,75.20,105.92
1731296280828,2,INSERT,252,119.94,55.30,66.93,65.79,74.37,101.25,119.94
1731296280828,3,INSERT,5,149.25,99.46,122.73,117.31,149.25,149.25,149.25
1731296281331,0,INSERT,1256,116.48,51.74,59.93,59.30,65.47,72.64,95.23
1731296281331,1,INSERT,503,107.78,53.12,65.27,64.86,71.49,86.91,101.12
1731296281331,2,INSERT,251,109.57,55.74,69.35,69.18,76.86,99.90,109.57
1731296281331,3,INSERT,5,141.57,101.95,116.34,108.80,141.57,141.57,141.57
1731296281834,0,INSERT,1212,708.10,50.85,61.42,60.45,66.88,87.81,104.38
1731296281834,1,INSERT,503,185.34,56.48,66.76,66.05,72.38,89.86,180.48
1731296281834,2,INSERT,252,106.62,56.10,65.79,64.70,72.51,79.42,106.62
1731296281834,3,INSERT,5,130.81,97.28,112.42,110.72,130.81,130.81,130.81
1731296282337,0,INSERT,1218,764.41,50.66,59.05,56.83,64.83,83.97,95.36
1731296282337,1,INSERT,503,83.01,54.08,64.48,64.16,70.46,76.80,80.19
1731296282337,2,INSERT,251,92.67,54.30,65.03,64.73,71.55,79.74,92.67
1731296282337,3,INSERT,5,104.00,96.00,99.12,99.14,104.00,104.00,104.00
1731296282840,0,INSERT,1256,89.79,51.46,57.20,56.80,60.73,66.30,86.46
1731296282840,1,INSERT,503,99.33,54.46,63.59,63.77,69.18,73.92,77.06
1731296282840,2,INSERT,252,113.34,55.46,66.45,66.05,72.77,84.86,113.34
1731296282840,3,INSERT,5,140.54,103.23,116.10,109.18,140.54,140.54,140.54
1731296283343,0,INSERT,1167,219.65,50.78,60.93,57.89,70.72,90.69,175.74
1731296283343,1,INSERT,502,78.40,51.87,60.95,61.28,66.62,70.72,75.84
1731296283343,2,INSERT,251,105.98,56.13,65.18,64.35,73.15,84.54,105.98
1731296283343,3,INSERT,5,128.06,98.37,109.59,107.58,128.06,128.06,128.06
1731296283846,0,INSERT,1174,846.34,51.10,59.69,56.83,67.65,85.57,193.66
1731296283846,1,INSERT,503,118.91,52.58,58.94,57.57,64.06,86.21,109.76
1731296283846,2,INSERT,252,118.33,55.23,66.31,65.38,72.58,94.85,118.33
1731296283846,3,INSERT,5,141.95,97.34,110.25,106.43,141.95,141.95,141.95
1731296284349,0,INSERT,1257,85.50,51.62,58.35,57.85,62.78,67.90,81.09
1731296284349,1,INSERT,503,93.89,54.34,65.20,63.94,75.45,83.20,88.70
1731296284349,2,INSERT,251,123.52,62.18,70.59,69.44,77.89,88.64,123.52
1731296284349,3,INSERT,6,146.18,96.00,126.10,123.52,145.41,146.18,146.18
1731296284852,0,INSERT,1257,105.73,52.22,57.46,56.96,60.45,67.45,102.40
1731296284852,1,INSERT,503,101.38,52.19,64.76,64.61,72.89,81.15,85.18
1731296284852,2,INSERT,252,122.50,61.89,71.17,70.66,76.29,83.07,122.50
1731296284852,3,INSERT,5,110.14,100.10,105.82,108.48,110.14,110.14,110.14
1731296285355,0,INSERT,1174,775.17,51.33,62.05,59.13,71.81,92.29,108.86
1731296285355,1,INSERT,503,190.34,52.64,63.68,62.66,70.85,82.43,186.88
1731296285355,2,INSERT,251,113.92,60.10,69.57,68.80,75.07,84.54,113.92
1731296285355,3,INSERT,5,143.10,96.32,116.19,111.49,143.10,143.10,143.10
1731296285858,0,INSERT,1256,96.64,50.94,56.47,55.84,59.49,71.61,89.73
1731296285858,1,INSERT,503,83.58,54.18,64.97,64.77,72.13,81.02,82.43
1731296285858,2,INSERT,252,151.94,62.94,72.72,70.72,78.97,103.36,151.94
1731296285858,3,INSERT,5,129.73,103.17,116.24,114.43,129.73,129.73,129.73
1731296286361,0,INSERT,1257,122.17,51.26,57.72,56.83,62.43,71.55,76.09
1731296286361,1,INSERT,503,107.01,53.66,64.98,64.51,72.25,81.92,106.88
1731296286361,2,INSERT,251,121.22,60.22,69.28,68.61,73.73,81.79,121.22
1731296286361,3,INSERT,5,138.75,98.82,114.96,113.53,138.75,138.75,138.75
1731296286864,0,INSERT,1180,106.94,51.07,58.89,57.05,66.62,81.86,91.14
1731296286864,1,INSERT,503,187.78,53.54,64.75,63.62,72.51,81.98,118.21
1731296286864,2,INSERT,252,124.99,60.35,70.17,68.93,76.54,96.51,124.99
1731296286864,3,INSERT,5,124.48,96.96,107.39,100.22,124.48,124.48,124.48
1731296287369,0,INSERT,1157,1080.32,51.39,61.40,57.41,69.18,90.37,846.34
1731296287369,1,INSERT,504,110.53,52.35,63.46,63.45,70.91,78.72,91.26
1731296287369,2,INSERT,251,91.84,62.53,70.40,69.18,77.25,86.46,91.84
1731296287369,3,INSERT,5,111.23,87.17,100.45,96.96,111.23,111.23,111.23
1731296287872,0,INSERT,1169,841.73,51.65,61.74,58.02,70.27,89.98,814.08
1731296287872,1,INSERT,504,112.06,54.27,64.40,64.22,69.57,79.94,88.58
1731296287872,2,INSERT,253,188.54,53.82,62.95,61.82,68.35,80.64,188.54
1731296287872,3,INSERT,5,146.56,99.97,119.81,117.89,146.56,146.56,146.56
1731296288379,0,INSERT,1230,829.44,52.06,59.70,57.63,64.80,85.82,195.71
1731296288379,1,INSERT,505,136.32,52.96,59.01,58.62,62.30,67.78,92.93
1731296288379,2,INSERT,252,122.56,57.44,65.44,64.58,69.63,83.78,122.56
1731296288379,3,INSERT,5,114.43,98.37,104.45,103.04,114.43,114.43,114.43
1731296288882,0,INSERT,1211,98.17,51.04,59.17,57.31,66.37,88.77,97.60
1731296288882,1,INSERT,502,101.38,53.22,59.44,58.72,63.42,69.50,99.20
1731296288882,2,INSERT,252,109.89,57.18,64.74,63.58,69.76,82.05,109.89
1731296288882,3,INSERT,5,124.67,105.66,114.45,109.69,124.67,124.67,124.67
1731296289385,0,INSERT,1256,104.77,51.14,56.56,56.22,60.03,64.29,71.55
1731296289385,1,INSERT,502,110.72,53.95,59.98,59.68,63.65,70.27,76.16
1731296289385,2,INSERT,251,83.58,56.67,64.42,64.06,69.31,76.86,83.58
1731296289385,3,INSERT,5,130.88,95.04,110.05,109.06,130.88,130.88,130.88
1731296289888,0,INSERT,3413,823.81,50.11,57.72,54.85,65.06,82.88,189.57
1731296289888,1,INSERT,502,94.14,53.54,59.45,59.01,63.23,70.21,77.44
1731296289888,2,INSERT,252,454.91,54.34,63.20,59.36,64.58,92.42,454.91
1731296289888,3,INSERT,5,108.35,94.59,98.59,96.58,108.35,108.35,108.35
1731296290391,0,INSERT,4540,1311.74,49.89,56.56,53.57,63.62,78.08,92.16
1731296290391,1,INSERT,502,733.18,52.54,60.13,58.27,63.20,73.66,98.69
1731296290391,2,INSERT,251,1369.09,54.34,64.97,59.30,63.10,71.17,1369.09
1731296290391,3,INSERT,5,106.37,94.08,98.31,97.41,106.37,106.37,106.37
1731296290894,0,INSERT,4591,732.67,49.82,55.13,53.34,61.47,77.25,86.40
1731296290894,1,INSERT,502,106.81,52.54,60.30,59.65,64.54,75.20,105.22
1731296290894,2,INSERT,252,94.21,54.27,60.90,59.84,65.73,73.28,94.21
1731296290894,3,INSERT,5,129.22,108.80,121.04,123.84,129.22,129.22,129.22
1731296291397,0,INSERT,4418,1257.47,49.92,56.47,53.44,63.84,78.46,726.53
1731296291397,1,INSERT,502,723.46,51.62,58.60,56.80,61.09,68.73,94.72
1731296291397,2,INSERT,251,1313.79,54.40,65.60,60.16,64.45,71.30,1313.79
1731296291397,3,INSERT,5,126.08,99.46,112.02,111.30,126.08,126.08,126.08
1731296291900,0,INSERT,4345,830.46,49.95,59.54,56.58,68.80,88.64,770.05
1731296291900,1,INSERT,502,157.31,52.42,58.20,57.09,61.76,72.13,131.33
1731296291900,2,INSERT,251,93.25,53.95,61.04,60.19,65.86,77.63,93.25
1731296291900,3,INSERT,5,122.24,95.81,109.42,111.68,122.24,122.24,122.24
1731296292403,0,INSERT,4415,834.56,49.89,57.52,53.85,65.09,80.89,794.11
1731296292403,1,INSERT,503,107.14,52.54,59.42,58.40,64.93,74.37,100.86
1731296292403,2,INSERT,251,120.06,54.50,61.43,60.38,66.37,76.16,120.06
1731296292403,3,INSERT,5,109.50,95.10,101.14,99.39,109.50,109.50,109.50
1731296292906,0,INSERT,4453,1304.58,49.79,56.90,53.79,64.19,82.43,798.21
1731296292906,1,INSERT,503,732.16,52.58,61.01,58.81,64.38,74.11,101.06
1731296292906,2,INSERT,251,1394.69,54.18,66.03,60.58,64.58,72.83,1394.69
1731296292906,3,INSERT,5,124.35,98.69,109.20,109.63,124.35,124.35,124.35
1731296293409,0,INSERT,4564,832.51,49.89,56.14,53.47,61.95,79.87,377.60
1731296293409,1,INSERT,503,104.70,52.77,62.37,61.50,68.93,74.17,96.45
1731296293409,2,INSERT,251,98.94,54.50,61.72,60.96,66.88,73.34,98.94
1731296293409,3,INSERT,5,118.21,102.78,110.62,108.67,118.21,118.21,118.21
1731296293912,0,INSERT,4511,898.56,50.05,57.47,53.85,64.32,84.61,798.72
1731296293912,1,INSERT,503,104.77,53.60,63.49,63.20,69.76,79.23,85.89
1731296293912,2,INSERT,251,96.64,55.01,61.15,60.48,65.47,76.99,96.64
1731296293912,3,INSERT,5,118.97,102.34,108.79,107.71,118.97,118.97,118.97
1731296294415,0,INSERT,4413,835.07,50.08,57.18,53.57,64.67,80.51,816.13
1731296294415,1,INSERT,503,164.35,55.07,66.92,65.98,74.62,84.42,115.20
1731296294415,2,INSERT,252,95.68,53.89,60.52,59.77,64.96,70.53,95.68
1731296294415,3,INSERT,5,137.34,105.34,118.28,118.53,137.34,137.34,137.34
1731296294919,0,INSERT,4409,1244.16,49.92,59.85,57.28,68.99,88.06,211.33
1731296294919,1,INSERT,504,125.95,56.35,72.77,72.25,82.17,95.55,112.38
1731296294919,2,INSERT,251,104.83,55.01,66.07,64.45,76.03,90.88,104.83
1731296294919,3,INSERT,5,131.58,116.29,121.41,120.13,131.58,131.58,131.58
1731296295422,0,INSERT,4225,1011.71,50.21,60.76,57.76,68.99,86.78,936.45
1731296295422,1,INSERT,503,84.80,59.30,65.99,65.31,71.04,79.42,84.73
1731296295422,2,INSERT,252,675.84,52.29,63.29,59.42,66.24,76.35,675.84
1731296295422,3,INSERT,5,142.08,99.78,119.37,116.22,142.08,142.08,142.08
1731296295925,0,INSERT,1895,1013.25,56.70,69.10,64.45,77.95,105.22,973.31
1731296295925,1,INSERT,503,211.07,52.99,63.12,60.73,71.10,89.28,124.29
1731296295925,2,INSERT,251,78.40,53.98,59.79,58.59,65.60,75.26,78.40
1731296295925,3,INSERT,5,121.73,99.14,111.01,109.31,121.73,121.73,121.73
1731296296428,0,INSERT,1161,846.85,51.74,69.07,67.01,81.02,100.73,147.46
1731296296428,1,INSERT,503,117.18,53.09,59.69,59.04,63.90,72.06,82.94
1731296296428,2,INSERT,251,99.07,54.34,60.64,59.97,65.98,74.24,99.07
1731296296428,3,INSERT,5,119.74,97.66,107.85,109.18,119.74,119.74,119.74
1731296296931,0,INSERT,1254,164.61,52.00,59.12,58.37,63.26,72.38,101.50
1731296296931,1,INSERT,503,73.53,54.40,60.76,60.35,64.64,68.86,72.25
1731296296931,2,INSERT,251,107.33,55.04,62.99,62.46,67.45,73.86,107.33
1731296296931,3,INSERT,5,130.05,108.16,119.51,116.48,130.05,130.05,130.05
1731296297434,0,INSERT,1172,152.83,51.68,59.16,57.34,66.69,82.62,98.94
1731296297434,1,INSERT,503,136.57,54.85,63.14,61.53,71.30,81.02,107.26
1731296297434,2,INSERT,251,92.80,54.43,60.76,60.32,64.96,70.59,92.80
1731296297434,3,INSERT,5,119.36,97.22,108.38,108.80,119.36,119.36,119.36
1731296297937,0,INSERT,1256,72.00,51.52,57.06,56.64,60.38,66.62,70.53
1731296297937,1,INSERT,503,91.45,54.50,63.33,61.92,71.49,77.31,83.71
1731296297937,2,INSERT,251,92.86,55.52,60.89,60.41,64.06,69.63,92.86
1731296297937,3,INSERT,5,134.53,111.68,123.94,125.12,134.53,134.53,134.53
1731296298440,0,INSERT,1257,99.39,51.84,58.91,58.17,63.84,69.69,92.67
1731296298440,1,INSERT,503,149.12,55.39,62.98,61.79,68.99,76.03,98.69
1731296298440,2,INSERT,251,107.39,55.07,61.43,60.29,64.64,74.56,107.39
1731296298440,3,INSERT,5,127.23,102.34,115.03,112.77,127.23,127.23,127.23
1731296298943,0,INSERT,1154,765.95,51.10,61.78,57.95,69.69,86.40,753.15
1731296298943,1,INSERT,503,181.89,52.64,60.71,59.68,65.06,72.64,107.26
1731296298943,2,INSERT,252,180.86,54.98,61.79,60.16,65.60,78.91,180.86
1731296298943,3,INSERT,5,129.15,106.94,115.65,114.69,129.15,129.15,129.15
1731296299446,0,INSERT,1196,749.05,51.46,59.48,57.31,65.25,82.62,125.44
1731296299446,1,INSERT,503,95.23,52.19,58.87,58.40,62.78,71.42,73.66
1731296299446,2,INSERT,251,88.45,54.50,61.13,60.22,65.38,74.17,88.45
1731296299446,3,INSERT,5,129.41,103.36,114.28,109.95,129.41,129.41,129.41
1731296299949,0,INSERT,1257,107.65,51.26,59.13,58.53,63.68,73.41,87.61
1731296299949,1,INSERT,503,117.12,54.59,66.29,65.50,74.05,88.58,109.57
1731296299949,2,INSERT,251,108.22,56.61,71.75,71.04,82.11,90.50,108.22
1731296299949,3,INSERT,6,162.18,106.30,127.61,123.45,129.22,162.18,162.18
1731296300452,0,INSERT,1180,752.64,51.04,60.49,58.14,66.94,84.86,166.14
1731296300452,1,INSERT,503,108.35,53.82,65.40,64.99,74.11,80.58,83.65
1731296300452,2,INSERT,251,102.33,57.98,69.12,69.12,78.08,85.95,102.33
1731296300452,3,INSERT,5,140.41,115.84,128.97,128.57,140.41,140.41,140.41
1731296300956,0,INSERT,1251,92.42,51.84,58.22,57.22,64.09,74.43,91.14
1731296300956,1,INSERT,503,107.52,54.11,63.75,63.68,69.06,75.07,84.35
1731296300956,2,INSERT,251,120.96,58.34,68.90,68.54,75.78,82.37,120.96
1731296300956,3,INSERT,5,134.53,106.05,116.01,113.53,134.53,134.53,134.53
1731296301458,0,INSERT,1256,169.85,51.74,59.26,58.34,63.77,76.16,142.59
1731296301458,1,INSERT,503,127.36,57.54,68.92,68.54,76.80,91.07,111.49
1731296301458,2,INSERT,251,120.00,58.46,70.98,69.89,80.83,89.66,120.00
1731296301458,3,INSERT,5,123.26,107.97,117.97,118.66,123.26,123.26,123.26
1731296301961,0,INSERT,1207,805.89,51.78,61.20,58.37,65.02,83.01,796.67
1731296301961,1,INSERT,503,794.11,53.89,69.46,67.58,77.69,88.51,182.01
1731296301961,2,INSERT,252,190.59,58.27,71.44,69.44,82.17,97.15,190.59
1731296301961,3,INSERT,5,153.73,108.16,121.45,115.14,153.73,153.73,153.73
1731296302464,0,INSERT,1227,796.16,51.14,58.15,56.61,61.44,78.97,102.59
1731296302464,1,INSERT,502,128.57,53.76,64.36,64.42,71.36,83.07,103.23
1731296302464,2,INSERT,251,104.06,57.70,67.57,67.39,73.86,84.22,104.06
1731296302464,3,INSERT,5,132.48,100.16,113.45,110.66,132.48,132.48,132.48
1731296302967,0,INSERT,1198,1273.86,51.87,60.59,58.05,65.02,82.94,184.19
1731296302967,1,INSERT,502,176.00,53.70,64.86,64.42,70.91,77.82,108.73
1731296302967,2,INSERT,252,93.63,54.27,65.18,65.25,72.13,78.27,93.63
1731296302967,3,INSERT,5,114.69,98.50,107.23,110.78,114.69,114.69,114.69
1731296303470,0,INSERT,1127,121.47,51.58,61.14,58.56,72.06,88.89,103.55
1731296303470,1,INSERT,503,104.89,57.12,64.97,64.45,69.06,79.17,91.01
1731296303470,2,INSERT,251,75.90,54.21,62.53,62.72,69.31,72.89,75.90
1731296303470,3,INSERT,5,126.40,94.98,105.82,101.18,126.40,126.40,126.40
1731296303973,0,INSERT,1180,163.46,51.07,59.04,56.83,68.48,83.14,90.94
1731296303973,1,INSERT,503,118.02,52.38,58.28,57.60,62.17,72.19,101.57
1731296303973,2,INSERT,252,70.66,53.79,61.03,60.80,65.86,70.21,70.66
1731296303973,3,INSERT,5,129.47,108.42,120.47,122.30,129.47,129.47,129.47
1731296304476,0,INSERT,1256,112.89,51.58,57.65,57.09,61.28,69.89,76.42
1731296304476,1,INSERT,503,110.14,53.92,59.53,58.66,63.01,74.24,107.97
1731296304476,2,INSERT,251,108.35,56.03,62.26,61.63,66.05,74.69,108.35
1731296304476,3,INSERT,5,137.22,102.98,112.49,108.22,137.22,137.22,137.22
1731296304979,0,INSERT,1257,166.14,51.78,59.12,58.53,62.88,71.04,102.78
1731296304979,1,INSERT,503,74.17,54.02,60.43,59.90,64.93,70.27,71.81
1731296304979,2,INSERT,252,95.87,54.91,62.97,62.24,67.20,79.30,95.87
1731296304979,3,INSERT,5,133.25,99.97,114.46,115.01,133.25,133.25,133.25
1731296305482,0,INSERT,1175,1304.58,51.74,61.19,58.37,67.90,84.54,137.73
1731296305482,1,INSERT,503,1340.41,53.57,62.89,59.39,64.19,72.32,359.68
1731296305482,2,INSERT,251,475.13,54.59,63.71,61.38,67.01,78.85,475.13
1731296305482,3,INSERT,5,114.56,104.32,109.75,108.86,114.56,114.56,114.56
1731296305985,0,INSERT,1256,155.78,51.84,58.39,57.82,61.53,67.97,151.81
1731296305985,1,INSERT,504,116.16,54.62,61.92,60.54,67.84,83.45,111.55
1731296305985,2,INSERT,253,138.50,56.51,62.58,61.98,65.73,69.63,138.50
1731296305985,3,INSERT,5,154.50,100.35,117.21,112.32,154.50,154.50,154.50
1731296306492,0,INSERT,1266,124.48,52.03,58.16,57.85,61.44,67.26,96.13
1731296306492,1,INSERT,506,110.97,54.34,61.18,60.64,64.93,73.09,79.81
1731296306492,2,INSERT,252,84.67,56.32,62.48,61.92,66.69,72.70,84.67
1731296306492,3,INSERT,5,139.01,98.88,111.58,106.75,139.01,139.01,139.01
1731296306995,0,INSERT,1169,784.89,52.10,60.28,57.76,66.75,83.78,181.50
1731296306995,1,INSERT,502,72.06,52.13,59.23,59.13,63.55,68.80,70.40
1731296306995,2,INSERT,251,111.10,57.06,65.61,64.58,71.36,84.09,111.10
1731296306995,3,INSERT,5,136.96,101.18,113.55,103.81,136.96,136.96,136.96
1731296307498,0,INSERT,1164,829.95,50.50,61.05,58.11,69.82,84.99,120.06
1731296307498,1,INSERT,502,104.77,52.93,58.97,58.17,63.62,74.50,98.81
1731296307498,2,INSERT,252,107.07,55.46,65.40,64.32,71.68,78.08,107.07
1731296307498,3,INSERT,5,128.83,102.98,114.90,113.34,128.83,128.83,128.83
1731296308001,0,INSERT,1257,109.57,52.48,57.64,57.18,60.83,65.41,85.06
1731296308001,1,INSERT,502,80.96,56.54,62.84,62.40,66.81,74.17,80.38
1731296308001,2,INSERT,251,109.31,57.22,65.13,64.45,69.38,76.22,109.31
1731296308001,3,INSERT,5,135.17,103.49,117.80,111.81,135.17,135.17,135.17
1731296308504,0,INSERT,1211,198.01,51.81,59.45,57.85,64.19,87.55,116.48
1731296308504,1,INSERT,502,101.38,53.38,60.51,59.94,65.15,71.36,80.70
1731296308504,2,INSERT,252,106.94,55.49,63.99,63.10,68.80,79.10,106.94
1731296308504,3,INSERT,5,130.43,98.62,114.68,110.97,130.43,130.43,130.43
1731296309006,0,INSERT,1217,996.86,51.90,58.59,56.86,61.34,81.41,97.53
1731296309006,1,INSERT,503,77.76,53.38,60.97,60.13,66.56,73.86,75.65
1731296309006,2,INSERT,251,100.29,56.19,63.80,63.01,69.18,78.66,100.29
1731296309006,3,INSERT,5,131.84,102.02,119.01,118.72,131.84,131.84,131.84
1731296309510,0,INSERT,1257,110.72,51.17,58.53,57.89,62.78,70.97,102.08
1731296309510,1,INSERT,503,114.62,54.62,65.02,64.86,71.61,80.38,108.35
1731296309510,2,INSERT,252,110.14,57.34,64.85,63.49,71.36,80.89,110.14
1731296309510,3,INSERT,5,132.35,95.81,110.27,105.98,132.35,132.35,132.35
1731296310012,0,INSERT,1245,177.15,52.19,58.96,57.98,63.74,76.48,90.88
1731296310012,1,INSERT,503,128.25,54.14,64.52,63.94,70.53,78.78,93.12
1731296310012,2,INSERT,251,86.40,56.83,64.71,63.71,70.40,81.47,86.40
1731296310012,3,INSERT,5,125.57,104.70,116.33,117.38,125.57,125.57,125.57
1731296310515,0,INSERT,1183,807.93,51.17,60.61,56.86,65.73,83.20,800.25
1731296310515,1,INSERT,503,160.13,53.09,64.92,63.84,72.64,92.61,121.15
1731296310515,2,INSERT,252,95.61,55.20,62.09,61.02,66.88,75.84,95.61
1731296310515,3,INSERT,5,138.37,97.41,109.11,100.42,138.37,138.37,138.37
1731296311018,0,INSERT,1199,844.80,51.36,59.33,56.80,65.53,83.26,186.50
1731296311018,1,INSERT,503,155.78,52.93,66.60,65.92,74.30,81.60,88.32
1731296311018,2,INSERT,246,114.43,54.08,62.01,60.48,67.45,99.78,114.43
1731296311018,3,INSERT,5,128.38,99.46,108.78,105.34,128.38,128.38,128.38
1731296311521,0,INSERT,1159,822.78,51.04,61.12,57.44,69.31,87.04,809.47
1731296311521,1,INSERT,503,110.53,52.35,64.48,64.19,72.64,87.49,107.65
1731296311521,2,INSERT,241,61243.39,54.72,330.01,67.33,75.20,111.81,61243.39
1731296311521,3,INSERT,5,128.77,96.58,111.78,109.44,128.77,128.77,128.77
1731296312024,0,INSERT,1167,1072.13,51.04,60.74,57.28,67.58,86.02,840.19
1731296312024,1,INSERT,503,83.26,52.58,58.97,57.82,65.31,72.13,76.73
1731296312024,2,INSERT,251,89.15,60.93,68.31,67.90,73.73,80.96,89.15
1731296312024,3,INSERT,5,128.90,103.04,112.90,108.03,128.90,128.90,128.90
1731296312527,0,INSERT,1239,107.39,52.06,59.89,58.59,66.24,84.48,102.21
1731296312527,1,INSERT,502,95.94,53.34,59.20,58.66,62.91,69.69,74.30
1731296312527,2,INSERT,251,153.22,62.62,71.08,70.33,76.16,86.85,153.22
1731296312527,3,INSERT,5,129.60,99.01,113.18,114.24,129.60,129.60,129.60
1731296313030,0,INSERT,1257,78.21,51.14,56.75,56.51,59.87,63.74,70.46
1731296313030,1,INSERT,502,96.51,53.38,59.10,58.91,62.46,68.29,70.66
1731296313030,2,INSERT,251,115.65,64.45,71.50,70.72,76.09,87.23,115.65
1731296313030,3,INSERT,5,136.45,97.86,114.01,109.63,136.45,136.45,136.45
1731296313533,0,INSERT,1197,828.93,51.17,59.20,57.34,64.35,81.28,93.44
1731296313533,1,INSERT,502,103.30,52.26,59.60,58.94,62.91,74.05,96.83
1731296313533,2,INSERT,252,193.15,62.88,71.50,70.27,75.84,93.89,193.15
1731296313533,3,INSERT,5,117.89,97.66,108.04,106.69,117.89,117.89,117.89
1731296314036,0,INSERT,1230,122.56,51.17,59.10,56.86,68.54,87.17,110.33
1731296314036,1,INSERT,503,107.78,53.31,60.82,59.55,66.37,81.41,94.78
1731296314036,2,INSERT,251,126.53,63.30,71.43,69.57,76.67,96.13,126.53
1731296314036,3,INSERT,5,125.69,101.70,115.24,121.86,125.69,125.69,125.69
1731296314539,0,INSERT,1256,138.37,56.86,64.47,63.55,69.82,78.27,125.89
1731296314539,1,INSERT,503,81.79,54.59,64.94,64.93,71.10,77.89,80.89
1731296314539,2,INSERT,252,119.61,62.85,74.55,73.53,81.86,99.78,119.61
1731296314539,3,INSERT,5,147.20,112.19,130.69,126.21,147.20,147.20,147.20
1731296315042,0,INSERT,1134,990.21,56.42,67.03,64.00,75.71,93.31,184.45
1731296315042,1,INSERT,503,159.74,52.45,59.99,59.42,65.79,72.00,83.71
1731296315042,2,INSERT,251,113.09,62.27,71.39,70.27,78.91,91.14,113.09
1731296315042,3,INSERT,5,124.54,98.37,109.31,107.84,124.54,124.54,124.54
1731296315545,0,INSERT,1166,113.86,51.74,62.26,60.51,71.42,90.50,106.50
1731296315545,1,INSERT,503,130.69,52.10,60.31,59.42,67.14,72.70,76.22
1731296315545,2,INSERT,252,120.70,62.40,74.57,73.66,82.30,96.00,120.70
1731296315545,3,INSERT,5,113.53,97.15,104.71,105.34,113.53,113.53,113.53
1731296316048,0,INSERT,1257,93.57,51.46,58.09,56.90,63.58,72.64,79.42
1731296316048,1,INSERT,503,76.67,53.15,61.50,60.61,68.16,72.38,74.24
1731296316048,2,INSERT,251,95.81,65.18,72.88,72.19,78.33,85.89,95.81
1731296316048,3,INSERT,6,141.57,92.93,112.92,105.79,125.63,141.57,141.57
1731296316551,0,INSERT,1257,110.97,51.30,57.33,56.86,60.58,67.33,102.59
1731296316551,1,INSERT,503,101.44,52.38,59.55,59.26,63.04,69.38,99.39
1731296316551,2,INSERT,252,90.94,63.33,71.60,71.17,76.09,88.58,90.94
1731296316551,3,INSERT,5,135.94,110.21,117.63,111.10,135.94,135.94,135.94
1731296317053,0,INSERT,1174,808.96,50.91,60.07,56.96,66.30,84.73,753.15
1731296317053,1,INSERT,503,82.37,53.63,60.73,59.23,68.54,77.31,78.33
1731296317053,2,INSERT,251,114.30,64.61,75.68,74.56,82.24,94.66,114.30
1731296317053,3,INSERT,5,118.91,102.02,107.83,103.49,118.91,118.91,118.91
1731296317556,0,INSERT,1256,140.03,51.26,56.88,56.35,60.35,66.30,98.17
1731296317556,1,INSERT,502,108.99,53.44,64.45,64.25,72.32,82.88,107.58
1731296317556,2,INSERT,251,106.56,62.37,74.68,73.53,80.89,92.80,106.56
1731296317556,3,INSERT,5,130.50,91.84,114.25,122.94,130.50,130.50,130.50
1731296318059,0,INSERT,1256,90.62,52.06,57.67,57.22,61.09,67.26,83.26
1731296318059,1,INSERT,502,85.18,52.67,64.94,65.09,72.00,79.42,83.90
1731296318059,2,INSERT,252,94.78,62.75,70.16,69.69,74.17,85.63,94.78
1731296318059,3,INSERT,5,143.49,103.30,121.02,119.17,143.49,143.49,143.49
1731296318562,0,INSERT,1175,179.97,51.14,59.28,57.25,67.90,83.33,103.17
1731296318562,1,INSERT,503,120.38,52.93,65.09,64.70,72.89,82.30,107.52
1731296318562,2,INSERT,251,116.29,63.01,71.87,70.59,78.59,91.90,116.29
